q,n_start,steps_to_graph,on_graph 
6454,423009823,0,True
6455,423075359,0,True
6456,423140895,0,True
6457,423206431,0,True
6458,423271967,0,True
6459,423337503,0,True
6460,423403039,0,True
6461,423468575,0,True
6462,423534111,0,True
6463,423599647,0,True
6464,423665183,0,True
6465,423730719,0,True
6466,423796255,0,True
6467,423861791,0,True
6468,423927327,0,True
6469,423992863,0,True
6470,424058399,0,True
6471,424123935,0,True
6472,424189471,0,True
6473,424255007,0,True
6474,424320543,0,True
6475,424386079,0,True
6476,424451615,0,True
6477,424517151,0,True
6478,424582687,0,True
6479,424648223,0,True
6480,424713759,0,True
6481,424779295,0,True
6482,424844831,0,True
6483,424910367,0,True
6484,424975903,0,True
6485,425041439,0,True
6486,425106975,0,True
6487,425172511,0,True
6488,425238047,0,True
6489,425303583,0,True
6490,425369119,0,True
6491,425434655,0,True
6492,425500191,0,True
6493,425565727,0,True
6494,425631263,0,True
6495,425696799,0,True
6496,425762335,0,True
6497,425827871,0,True
6498,425893407,0,True
6499,425958943,0,True
6500,426024479,0,True
6501,426090015,0,True
6502,426155551,0,True
6503,426221087,0,True
6504,426286623,0,True
6505,426352159,0,True
6506,426417695,0,True
6507,426483231,0,True
6508,426548767,0,True
6509,426614303,0,True
6510,426679839,0,True
6511,426745375,0,True
6512,426810911,0,True
6513,426876447,0,True
6514,426941983,0,True
6515,427007519,0,True
6516,427073055,0,True
6517,427138591,0,True
6518,427204127,0,True
6519,427269663,0,True
6520,427335199,0,True
6521,427400735,0,True
6522,427466271,0,True
6523,427531807,0,True
6524,427597343,0,True
6525,427662879,0,True
6526,427728415,0,True
6527,427793951,0,True
6528,427859487,0,True
6529,427925023,0,True
6530,427990559,0,True
6531,428056095,0,True
6532,428121631,0,True
6533,428187167,0,True
6534,428252703,0,True
6535,428318239,0,True
6536,428383775,0,True
6537,428449311,0,True
6538,428514847,0,True
6539,428580383,0,True
6540,428645919,0,True
6541,428711455,0,True
6542,428776991,0,True
6543,428842527,0,True
6544,428908063,0,True
6545,428973599,0,True
6546,429039135,0,True
6547,429104671,0,True
6548,429170207,0,True
6549,429235743,0,True
6550,429301279,0,True
6551,429366815,0,True
6552,429432351,0,True
6553,429497887,0,True
6554,429563423,0,True
6555,429628959,0,True
6556,429694495,0,True
6557,429760031,0,True
6558,429825567,0,True
6559,429891103,0,True
6560,429956639,0,True
6561,430022175,0,True
6562,430087711,0,True
6563,430153247,0,True
6564,430218783,0,True
6565,430284319,0,True
6566,430349855,0,True
6567,430415391,0,True
6568,430480927,0,True
6569,430546463,0,True
6570,430611999,0,True
6571,430677535,0,True
6572,430743071,0,True
6573,430808607,0,True
6574,430874143,0,True
6575,430939679,0,True
6576,431005215,0,True
6577,431070751,0,True
6578,431136287,0,True
6579,431201823,0,True
6580,431267359,0,True
6581,431332895,0,True
6582,431398431,0,True
6583,431463967,0,True
6584,431529503,0,True
6585,431595039,0,True
6586,431660575,0,True
6587,431726111,0,True
6588,431791647,0,True
6589,431857183,0,True
6590,431922719,0,True
6591,431988255,0,True
6592,432053791,0,True
6593,432119327,0,True
6594,432184863,0,True
6595,432250399,0,True
6596,432315935,0,True
6597,432381471,0,True
6598,432447007,0,True
6599,432512543,0,True
6600,432578079,0,True
6601,432643615,0,True
6602,432709151,0,True
6603,432774687,0,True
6604,432840223,0,True
6605,432905759,0,True
6606,432971295,0,True
6607,433036831,0,True
6608,433102367,0,True
6609,433167903,0,True
6610,433233439,0,True
6611,433298975,0,True
6612,433364511,0,True
6613,433430047,0,True
6614,433495583,0,True
6615,433561119,0,True
6616,433626655,0,True
6617,433692191,0,True
6618,433757727,0,True
6619,433823263,0,True
6620,433888799,0,True
6621,433954335,0,True
6622,434019871,0,True
6623,434085407,0,True
6624,434150943,0,True
6625,434216479,0,True
6626,434282015,0,True
6627,434347551,0,True
6628,434413087,0,True
6629,434478623,0,True
6630,434544159,0,True
6631,434609695,0,True
6632,434675231,0,True
6633,434740767,0,True
6634,434806303,0,True
6635,434871839,0,True
6636,434937375,0,True
6637,435002911,0,True
6638,435068447,0,True
6639,435133983,0,True
6640,435199519,0,True
6641,435265055,0,True
6642,435330591,0,True
6643,435396127,0,True
6644,435461663,0,True
6645,435527199,0,True
6646,435592735,0,True
6647,435658271,0,True
6648,435723807,0,True
6649,435789343,0,True
6650,435854879,0,True
6651,435920415,0,True
6652,435985951,0,True
6653,436051487,0,True
6654,436117023,0,True
6655,436182559,0,True
6656,436248095,0,True
6657,436313631,0,True
6658,436379167,0,True
6659,436444703,0,True
6660,436510239,0,True
6661,436575775,0,True
6662,436641311,0,True
6663,436706847,0,True
6664,436772383,0,True
6665,436837919,0,True
6666,436903455,0,True
6667,436968991,0,True
6668,437034527,0,True
6669,437100063,0,True
6670,437165599,0,True
6671,437231135,0,True
6672,437296671,0,True
6673,437362207,0,True
6674,437427743,0,True
6675,437493279,0,True
6676,437558815,0,True
6677,437624351,0,True
6678,437689887,0,True
6679,437755423,0,True
6680,437820959,0,True
6681,437886495,0,True
6682,437952031,0,True
6683,438017567,0,True
6684,438083103,0,True
6685,438148639,0,True
6686,438214175,0,True
6687,438279711,0,True
6688,438345247,0,True
6689,438410783,0,True
6690,438476319,0,True
6691,438541855,0,True
6692,438607391,0,True
6693,438672927,0,True
6694,438738463,0,True
6695,438803999,0,True
6696,438869535,0,True
6697,438935071,0,True
6698,439000607,0,True
6699,439066143,0,True
6700,439131679,0,True
6701,439197215,0,True
6702,439262751,0,True
6703,439328287,0,True
6704,439393823,0,True
6705,439459359,0,True
6706,439524895,0,True
6707,439590431,0,True
6708,439655967,0,True
6709,439721503,0,True
6710,439787039,0,True
6711,439852575,0,True
6712,439918111,0,True
6713,439983647,0,True
6714,440049183,0,True
6715,440114719,0,True
6716,440180255,0,True
6717,440245791,0,True
6718,440311327,0,True
6719,440376863,0,True
6720,440442399,0,True
6721,440507935,0,True
6722,440573471,0,True
6723,440639007,0,True
6724,440704543,0,True
6725,440770079,0,True
6726,440835615,0,True
6727,440901151,0,True
6728,440966687,0,True
6729,441032223,0,True
6730,441097759,0,True
6731,441163295,0,True
6732,441228831,0,True
6733,441294367,0,True
6734,441359903,0,True
6735,441425439,0,True
6736,441490975,0,True
6737,441556511,0,True
6738,441622047,0,True
6739,441687583,0,True
6740,441753119,0,True
6741,441818655,0,True
6742,441884191,0,True
6743,441949727,0,True
6744,442015263,0,True
6745,442080799,0,True
6746,442146335,0,True
6747,442211871,0,True
6748,442277407,0,True
6749,442342943,0,True
6750,442408479,0,True
6751,442474015,0,True
6752,442539551,0,True
6753,442605087,0,True
6754,442670623,0,True
6755,442736159,0,True
6756,442801695,0,True
6757,442867231,0,True
6758,442932767,0,True
6759,442998303,0,True
6760,443063839,0,True
6761,443129375,0,True
6762,443194911,0,True
6763,443260447,0,True
6764,443325983,0,True
6765,443391519,0,True
6766,443457055,0,True
6767,443522591,0,True
6768,443588127,0,True
6769,443653663,0,True
6770,443719199,0,True
6771,443784735,0,True
6772,443850271,0,True
6773,443915807,0,True
6774,443981343,0,True
6775,444046879,0,True
6776,444112415,0,True
6777,444177951,0,True
6778,444243487,0,True
6779,444309023,0,True
6780,444374559,0,True
6781,444440095,0,True
6782,444505631,0,True
6783,444571167,0,True
6784,444636703,0,True
6785,444702239,0,True
6786,444767775,0,True
6787,444833311,0,True
6788,444898847,0,True
6789,444964383,0,True
6790,445029919,0,True
6791,445095455,0,True
6792,445160991,0,True
6793,445226527,0,True
6794,445292063,0,True
6795,445357599,0,True
6796,445423135,0,True
6797,445488671,0,True
6798,445554207,0,True
6799,445619743,0,True
6800,445685279,0,True
6801,445750815,0,True
6802,445816351,0,True
6803,445881887,0,True
6804,445947423,0,True
6805,446012959,0,True
6806,446078495,0,True
6807,446144031,0,True
6808,446209567,0,True
6809,446275103,0,True
6810,446340639,0,True
6811,446406175,0,True
6812,446471711,0,True
6813,446537247,0,True
6814,446602783,0,True
6815,446668319,0,True
6816,446733855,0,True
6817,446799391,0,True
6818,446864927,0,True
6819,446930463,0,True
6820,446995999,0,True
6821,447061535,0,True
6822,447127071,0,True
6823,447192607,0,True
6824,447258143,0,True
6825,447323679,0,True
6826,447389215,0,True
6827,447454751,0,True
6828,447520287,0,True
6829,447585823,0,True
6830,447651359,0,True
6831,447716895,0,True
6832,447782431,0,True
6833,447847967,0,True
6834,447913503,0,True
6835,447979039,0,True
6836,448044575,0,True
6837,448110111,0,True
6838,448175647,0,True
6839,448241183,0,True
6840,448306719,0,True
6841,448372255,0,True
6842,448437791,0,True
6843,448503327,0,True
6844,448568863,0,True
6845,448634399,0,True
6846,448699935,0,True
6847,448765471,0,True
6848,448831007,0,True
6849,448896543,0,True
6850,448962079,0,True
6851,449027615,0,True
6852,449093151,0,True
6853,449158687,0,True
6854,449224223,0,True
6855,449289759,0,True
6856,449355295,0,True
6857,449420831,0,True
6858,449486367,0,True
6859,449551903,0,True
6860,449617439,0,True
6861,449682975,0,True
6862,449748511,0,True
6863,449814047,0,True
6864,449879583,0,True
6865,449945119,0,True
6866,450010655,0,True
6867,450076191,0,True
6868,450141727,0,True
6869,450207263,0,True
6870,450272799,0,True
6871,450338335,0,True
6872,450403871,0,True
6873,450469407,0,True
6874,450534943,0,True
6875,450600479,0,True
6876,450666015,0,True
6877,450731551,0,True
6878,450797087,0,True
6879,450862623,0,True
6880,450928159,0,True
6881,450993695,0,True
6882,451059231,0,True
6883,451124767,0,True
6884,451190303,0,True
6885,451255839,0,True
6886,451321375,0,True
6887,451386911,0,True
6888,451452447,0,True
6889,451517983,0,True
6890,451583519,0,True
6891,451649055,0,True
6892,451714591,0,True
6893,451780127,0,True
6894,451845663,0,True
6895,451911199,0,True
6896,451976735,0,True
6897,452042271,0,True
6898,452107807,0,True
6899,452173343,0,True
6900,452238879,0,True
6901,452304415,0,True
6902,452369951,0,True
6903,452435487,0,True
6904,452501023,0,True
6905,452566559,0,True
6906,452632095,0,True
6907,452697631,0,True
6908,452763167,0,True
6909,452828703,0,True
6910,452894239,0,True
6911,452959775,0,True
6912,453025311,0,True
6913,453090847,0,True
6914,453156383,0,True
6915,453221919,0,True
6916,453287455,0,True
6917,453352991,0,True
6918,453418527,0,True
6919,453484063,0,True
6920,453549599,0,True
6921,453615135,0,True
6922,453680671,0,True
6923,453746207,0,True
6924,453811743,0,True
6925,453877279,0,True
6926,453942815,0,True
6927,454008351,0,True
6928,454073887,0,True
6929,454139423,0,True
6930,454204959,0,True
6931,454270495,0,True
6932,454336031,0,True
6933,454401567,0,True
6934,454467103,0,True
6935,454532639,0,True
6936,454598175,0,True
6937,454663711,0,True
6938,454729247,0,True
6939,454794783,0,True
6940,454860319,0,True
6941,454925855,0,True
6942,454991391,0,True
6943,455056927,0,True
6944,455122463,0,True
6945,455187999,0,True
6946,455253535,0,True
6947,455319071,0,True
6948,455384607,0,True
6949,455450143,0,True
6950,455515679,0,True
6951,455581215,0,True
6952,455646751,0,True
6953,455712287,0,True
6954,455777823,0,True
6955,455843359,0,True
6956,455908895,0,True
6957,455974431,0,True
6958,456039967,0,True
6959,456105503,0,True
6960,456171039,0,True
6961,456236575,0,True
6962,456302111,0,True
6963,456367647,0,True
6964,456433183,0,True
6965,456498719,0,True
6966,456564255,0,True
6967,456629791,0,True
6968,456695327,0,True
6969,456760863,0,True
6970,456826399,0,True
6971,456891935,0,True
6972,456957471,0,True
6973,457023007,0,True
6974,457088543,0,True
6975,457154079,0,True
6976,457219615,0,True
6977,457285151,0,True
6978,457350687,0,True
6979,457416223,0,True
6980,457481759,0,True
6981,457547295,0,True
6982,457612831,0,True
6983,457678367,0,True
6984,457743903,0,True
6985,457809439,0,True
6986,457874975,0,True
6987,457940511,0,True
6988,458006047,0,True
6989,458071583,0,True
6990,458137119,0,True
6991,458202655,0,True
6992,458268191,0,True
6993,458333727,0,True
6994,458399263,0,True
6995,458464799,0,True
6996,458530335,0,True
6997,458595871,0,True
6998,458661407,0,True
6999,458726943,0,True
7000,458792479,0,True
7001,458858015,0,True
7002,458923551,0,True
7003,458989087,0,True
7004,459054623,0,True
7005,459120159,0,True
7006,459185695,0,True
7007,459251231,0,True
7008,459316767,0,True
7009,459382303,0,True
7010,459447839,0,True
7011,459513375,0,True
7012,459578911,0,True
7013,459644447,0,True
7014,459709983,0,True
7015,459775519,0,True
7016,459841055,0,True
7017,459906591,0,True
7018,459972127,0,True
7019,460037663,0,True
7020,460103199,0,True
7021,460168735,0,True
7022,460234271,0,True
7023,460299807,0,True
7024,460365343,0,True
7025,460430879,0,True
7026,460496415,0,True
7027,460561951,0,True
7028,460627487,0,True
7029,460693023,0,True
7030,460758559,0,True
7031,460824095,0,True
7032,460889631,0,True
7033,460955167,0,True
7034,461020703,0,True
7035,461086239,0,True
7036,461151775,0,True
7037,461217311,0,True
7038,461282847,0,True
7039,461348383,0,True
7040,461413919,0,True
7041,461479455,0,True
7042,461544991,0,True
7043,461610527,0,True
7044,461676063,0,True
7045,461741599,0,True
7046,461807135,0,True
7047,461872671,0,True
7048,461938207,0,True
7049,462003743,0,True
7050,462069279,0,True
7051,462134815,0,True
7052,462200351,0,True
7053,462265887,0,True
7054,462331423,0,True
7055,462396959,0,True
7056,462462495,0,True
7057,462528031,0,True
7058,462593567,0,True
